Date,Open,High,Low,Close,Volume,Adjusted,AssetSymbol,DataSource
2015-12-29,106.959999,109.43,106.860001,108.739998,30931200,105.914084,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2015-12-30,108.580002,108.699997,107.18,107.32,25213800,104.530989,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2015-12-31,107.010002,107.029999,104.82,105.260002,40635300,102.524526,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-04,102.610001,105.370003,102.0,105.349998,67649400,102.612183,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-05,105.75,105.849998,102.410004,102.709999,55791000,100.040792,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-06,100.559998,102.370003,99.870003,100.699997,68457400,98.083025,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-07,98.68,100.129997,96.43,96.449997,81094400,93.943473,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-08,98.550003,99.110001,96.760002,96.959999,70798000,94.440222,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-11,98.970001,99.059998,97.339996,98.529999,49739400,95.96942,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-12,100.550003,100.690002,98.839996,99.959999,49154200,97.362258,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-13,100.32,101.190002,97.300003,97.389999,62439600,94.859047,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-14,97.959999,100.480003,95.739998,99.519997,63170100,96.93369,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-15,96.199997,97.709999,95.360001,97.129997,79010000,94.605802,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-19,98.410004,98.650002,95.5,96.660004,53087700,94.148022,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-20,95.099998,98.190002,93.419998,96.790001,72334400,94.274641,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-21,97.059998,97.879997,94.940002,96.300003,52161500,93.797377,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-22,98.629997,101.459999,98.370003,101.419998,65800500,98.784315,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-25,101.519997,101.529999,99.209999,99.440002,51794500,96.855775,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-26,99.93,100.879997,98.07,99.989998,75077000,97.391477,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-27,96.040001,96.629997,93.339996,93.419998,133369700,90.992218,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-28,93.790001,94.519997,92.389999,94.089996,55678800,91.644804,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-01-29,94.790001,97.339996,94.349998,97.339996,64416500,94.810344,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-01,96.470001,96.709999,95.400002,96.43,40943500,93.923996,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-02,95.419998,96.040001,94.279999,94.480003,37357200,92.024676,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-03,95.0,96.839996,94.080002,96.349998,45964300,93.846074,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-04,95.860001,97.330002,95.190002,96.599998,46471700,94.600127,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-05,96.519997,96.919998,93.690002,94.019997,46418100,92.073538,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-08,93.129997,95.699997,93.040001,95.010002,54021400,93.043048,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-09,94.290001,95.940002,93.93,94.989998,44331200,93.023458,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-10,95.919998,96.349998,94.099998,94.269997,42343600,92.318363,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-11,93.790001,94.720001,92.589996,93.699997,50074700,91.760163,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-12,94.190002,94.5,93.010002,93.989998,40351400,92.04416,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-16,95.019997,96.849998,94.610001,96.639999,49057900,94.6393,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-17,96.669998,98.209999,96.150002,98.120003,44863200,96.088664,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-18,98.839996,98.889999,96.089996,96.260002,39021000,94.26717,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-19,96.0,96.760002,95.800003,96.040001,35374200,94.051723,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-22,96.309998,96.900002,95.919998,96.879997,34280800,94.874329,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-23,96.400002,96.5,94.550003,94.690002,31942600,92.729673,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-24,93.980003,96.379997,93.32,96.099998,36255700,94.110479,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-25,96.050003,96.760002,95.25,96.760002,27582700,94.756818,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-26,97.199997,98.019997,96.580002,96.910004,28991100,94.903715,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-02-29,96.860001,98.230003,96.650002,96.690002,35216300,94.688268,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-01,97.650002,100.769997,97.419998,100.529999,50407100,98.448766,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-02,100.510002,100.889999,99.639999,100.75,33169600,98.664213,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-03,100.580002,101.709999,100.449997,101.5,36955700,99.398686,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-04,102.370003,103.75,101.370003,103.010002,46055100,100.877427,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-07,102.389999,102.830002,100.959999,101.870003,35828900,99.761029,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-08,100.779999,101.760002,100.400002,101.029999,31561900,98.938415,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-09,101.309998,101.580002,100.269997,101.120003,27201700,99.026556,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-10,101.410004,102.239998,100.150002,101.169998,33513600,99.075516,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-11,102.239998,102.279999,101.5,102.260002,27408200,100.142954,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-14,101.910004,102.910004,101.779999,102.519997,25076100,100.397566,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-15,103.959999,105.18,103.849998,104.580002,40067700,102.414924,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-16,104.610001,106.309998,104.589996,105.970001,38303500,103.776147,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-17,105.519997,106.470001,104.959999,105.800003,34420700,103.609668,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-18,106.339996,106.5,105.190002,105.919998,44205200,103.727179,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-21,105.93,107.650002,105.139999,105.910004,35502700,103.717391,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-22,105.25,107.290001,105.209999,106.720001,32444400,104.51062,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-23,106.480003,107.07,105.900002,106.129997,25703500,103.93283,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-24,105.470001,106.25,104.889999,105.669998,26133000,103.482354,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-28,106.0,106.190002,105.059998,105.190002,19411400,103.012296,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-29,104.889999,107.790001,104.879997,107.68,31190100,105.450744,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-30,108.650002,110.419998,108.599998,109.559998,45601100,107.291821,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-03-31,109.720001,109.900002,108.879997,108.989998,25888400,106.733621,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-01,108.779999,110.0,108.199997,109.989998,25874000,107.712919,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-04,110.419998,112.190002,110.269997,111.120003,37356200,108.81953,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-05,109.510002,110.730003,109.419998,109.809998,26578700,107.536645,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-06,110.230003,110.980003,109.199997,110.959999,26404100,108.662839,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-07,109.949997,110.419998,108.120003,108.540001,31801900,106.292941,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-08,108.910004,109.769997,108.169998,108.660004,23581700,106.410459,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-11,108.970001,110.610001,108.830002,109.019997,29407500,106.762999,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-12,109.339996,110.5,108.660004,110.440002,27232300,108.153607,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-13,110.800003,112.339996,110.800003,112.040001,33257300,109.720482,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-14,111.620003,112.389999,111.330002,112.099998,25473900,109.779237,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-15,112.110001,112.300003,109.730003,109.849998,46939000,107.575818,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-18,108.889999,108.949997,106.940002,107.480003,60834000,105.254888,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-19,107.879997,108.0,106.230003,106.910004,32384900,104.696689,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-20,106.639999,108.089996,106.059998,107.129997,30611000,104.912128,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-21,106.93,106.93,105.519997,105.970001,31552500,103.776147,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-22,105.010002,106.480003,104.620003,105.68,33683100,103.492149,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-25,105.0,105.650002,104.510002,105.080002,28031600,102.904573,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-26,103.910004,105.300003,103.910004,104.349998,56016200,102.189682,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-27,96.0,98.709999,95.68,97.82,114602100,95.794871,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-28,97.610001,97.879997,94.25,94.830002,82242700,92.866774,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-04-29,93.989998,94.720001,92.510002,93.739998,68531500,91.799336,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-05-02,93.970001,94.080002,92.400002,93.639999,48160100,91.701408,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-05-03,94.199997,95.739998,93.68,95.18,56831300,93.209527,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-05-04,95.199997,95.900002,93.82,94.190002,41025500,92.240024,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
2016-05-05,94.0,94.07,92.68,93.239998,35890500,91.865625,AAPL,https://raw.githubusercontent.com/plotly/datasets/master/finance-charts-apple.csv
